actual_mean,predicted_mean,actual_sd,residual_sd,rmse,posterior_predictive_95_coverage,posterior_predictive_95_width_mean,prior
0.607313811199916,0.6073138111914603,0.17741471510926685,0.10536217151703803,0.10536143806022401,0.9456603458357697,0.4130913620370555,noninformative
0.607313811199916,0.6073138111999156,0.17741471510926685,0.10536217151703801,0.10536143806022401,0.9456603458357697,0.41309119244179104,informative
